x	y	score	nptumor	nphit	tumor	name	status	top	cx	cy
561.2023624459539	-18.456928281557282	0.2319999999999999	182	104	ESCA	HEXACHLOROPHENE	Approved in other pathologies	NFE2L2|SMAD3|TP53	514.4087282414051	-47.65988996490597
542.9748543693531	-3.066942087322559	0.2219999999999999	182	104	ESCA	NITAZOXANIDE	Approved in other pathologies	NFE2L2|TP53	481.72084399026267	24.048814529293423
547.1940144535201	20.41635616045653	0.2219999999999999	182	104	ESCA	PROCHLORPERAZINE EDISYLATE	Approved in other pathologies	NFE2L2|TP53	467.85974838021247	-29.153245456823953
565.420693113444	5.024900055715278	0.2319999999999999	182	104	ESCA	TRIAMTERENE	Approved in other pathologies	NFE2L2|TP53	521.5742486737547	8.629150607646466
317.5450761270137	-3.1019690095173758	0.022	182	104	ESCA	LY3009120	Clinical trials	BRAF|KRAS|TP53	315.628830940961	65.16762290104319
200.23216955121248	43.40716433271831	0.0004	182	104	ESCA	1,10-PHENANTHROLINE	Experimental	NFE2L2|TP53	291.43008999490866	-114.7849138216644
303.37177485485404	-64.32563286718938	0.0004	182	104	ESCA	2,3,4,6-TETRACHLOROPHENOL	Experimental	NFE2L2|TP53	230.2954125591594	206.89580896889282
273.85184042405405	81.47365796204025	0.0004	182	104	ESCA	2-AMINOANTHRACENE	Experimental	NFE2L2|TP53	89.21664518739465	-153.21048853395942
219.73256468055175	-82.64083851453798	0.0004	182	104	ESCA	3-METHYLTOXOFLAVIN	Experimental	NFE2L2|SMAD3|TP53	295.9092928440132	-71.75465514083429
295.4543001207745	39.05070742803724	0.0004	182	104	ESCA	7,12-DIMETHYLBENZ[A]ANTHRACENE	Experimental	NFE2L2|TP53	152.42114069321445	68.13905225983297
268.30513378206604	-42.43112941706059	0.0004	182	104	ESCA	ANTIMYCIN A	Experimental	NFE2L2|TP53	350.74108986488454	-73.11292869224279
187.42611947846274	22.483866754015338	0.0004	182	104	ESCA	BENZETHONIUM CHLORIDE	Experimental	NFE2L2|TP53	141.86872250467596	-137.30656305791024
260.68945385745894	61.26297613414954	0.0004	182	104	ESCA	BENZO[B]FLUORANTHENE	Experimental	NFE2L2|TP53	203.488071746167	-118.9095068514918
225.27543800056054	83.92272669241896	0.0004	182	104	ESCA	BENZO[K]FLUORANTHENE	Experimental	NFE2L2|TP53	293.62043402553877	-168.29152649689456
297.6966622215824	79.9851839117897	0.0004	182	104	ESCA	CADMIUM DICHLORIDE	Experimental	NFE2L2|TP53	133.57481589257299	-24.595278069107223
263.59042720147426	102.93974466394076	0.0004	182	104	ESCA	CHLORANIL	Experimental	NFE2L2|TP53	230.01870381041564	34.65313238732426
211.21907046073085	22.166104570496003	0.0004	182	104	ESCA	DAIDZEIN	Experimental	NFE2L2|TP53	211.09954445782566	-172.27667046650308
235.03826038143467	21.01188020291329	0.0004	182	104	ESCA	DIBENZ[A,H]ANTHRACENE	Experimental	NFE2L2|TP53	46.097896050957814	40.935104594493055
306.45917997624247	17.964092442317394	0.0004	182	104	ESCA	DICHLOROPHEN	Experimental	NFE2L2|TP53	108.22880076691857	181.6480492135226
237.70990672545665	104.23860431299875	0.0004	182	104	ESCA	DINOSEB	Experimental	NFE2L2|TP53	163.34392002355744	-83.28922686189289
231.24469217435504	-103.55103416027058	0.0004	182	104	ESCA	ELLIPTICINE	Experimental	NFE2L2|TP53	300.4637991617154	163.35423800204893
209.2430315308352	-20.06371055390835	0.0004	182	104	ESCA	FENTICLOR	Experimental	NFE2L2|SMAD3|TP53	128.4610084353257	31.487539813405334
258.83809310110007	19.998948511332458	0.0004	182	104	ESCA	GALLIC ACID	Experimental	NFE2L2|TP53	314.3982986232592	144.03440825703439
224.07189033725965	42.14369515821048	0.0004	182	104	ESCA	GLUTARAL	Experimental	NFE2L2|TP53	129.84842422456774	172.58720403474092
267.3985829578388	-83.86904353032038	0.0004	182	104	ESCA	GNF-PF-308	Experimental	NFE2L2|TP53	276.8654317858529	-210.81003086717556
292.1259928189511	-43.32285984896703	0.0004	182	104	ESCA	GNF-PF-3343	Experimental	NFE2L2|TP53	171.68142412766932	37.09539345693622
247.8857492380687	41.13502226145246	0.0004	182	104	ESCA	GNF-PF-3837	Experimental	NFE2L2|SMAD3|TP53	176.4177295574765	-199.1748594176978
243.54725794594896	-83.16798273722134	0.0004	182	104	ESCA	GNF-PF-4029	Experimental	TP53|KMT2A	165.4615592408715	232.84646329714394
284.49331929421913	60.17426606015417	0.0004	182	104	ESCA	HOMIDIUM BROMIDE	Experimental	NFE2L2|TP53	48.154094214881354	-6.31214643005157
304.8175914498154	-23.213044994142138	0.0004	182	104	ESCA	IOXYNIL	Experimental	NFE2L2|TP53	260.9095276235753	-155.49236394357234
236.96327517763999	62.28715730618728	0.0004	182	104	ESCA	KINETIN RIBOSIDE	Experimental	NFE2L2|TP53	216.9434153587648	-237.7769862907814
244.51126554068023	-41.77735154004938	0.0004	182	104	ESCA	KRESOXIM-METHYL	Experimental	NFE2L2|TP53	76.9379095088034	3.9584167848197467
255.07541719554308	-104.22776073408947	0.0004	182	104	ESCA	MALONOBEN	Experimental	NFE2L2|TP53	258.20630989220587	-81.61335799376513
293.7411844785704	-2.1490994136458426	0.0004	182	104	ESCA	MERCURIC CHLORIDE	Experimental	NFE2L2|TP53	232.42909427930317	-198.22127203696672
280.9334934131398	-22.27889029312496	0.0004	182	104	ESCA	MLS000541562	Experimental	NFE2L2|TP53	245.27621884655196	164.84331290587613
246.09682647572745	-0.12553133354464308	0.0004	182	104	ESCA	PENTACHLOROPHENOL	Experimental	NFE2L2|TP53	189.78406546882746	229.84206686084008
255.78674617443033	-62.73143100809152	0.0004	182	104	ESCA	PF-477736	Experimental	BRAF|KRAS|TP53	253.36988570931007	-208.85102276851796
279.5968376298914	-63.48370612805505	0.0004	182	104	ESCA	PHENYLMERCURIC ACETATE	Experimental	NFE2L2|TP53	123.19968084030248	-212.56354082078656
231.9958718694185	-62.189163356653154	0.0004	182	104	ESCA	PROPACHLOR	Experimental	NFE2L2|TP53	111.39435794500804	74.38017181339035
233.193787562194	-20.827381608107004	0.0004	182	104	ESCA	PROPARGITE	Experimental	NFE2L2|TP53	165.64369281139022	-178.64273022608057
282.6711988874074	18.949717835122158	0.0004	182	104	ESCA	PYRACLOSTROBIN	Experimental	NFE2L2|TP53	98.46634832410065	-131.62420570895773
197.60397741285368	0.875917911001693	0.0004	182	104	ESCA	ROTENONE	Experimental	NFE2L2|TP53	79.49224144346373	144.3132166199564
271.65833673705714	40.09494383463371	0.0004	182	104	ESCA	RUFOCROMOMYCIN	Experimental	NFE2L2|SMAD3|TP53	79.78030456278464	-56.949276193605215
269.9149595716231	-1.1795210048122726	0.0004	182	104	ESCA	SMR000060445	Experimental	NFE2L2|TP53	198.99322834793603	-192.35064732947333
213.13270595383338	63.38838596727808	0.0004	182	104	ESCA	SMR000065948	Experimental	TP53|KMT2A	222.76374551592616	61.08489485251965
196.6653635448306	-40.33465039173788	0.0004	182	104	ESCA	TEROXIRONE	Experimental	NFE2L2|TP53	312.12280932413927	-148.7635076184885
1157.1779717479494	0.43490392637340847	0.6719999999999999	365	151	GBM	SELUMETINIB	Approved in other pathologies and in clinical trials in cancer	PTEN|TP53|NF1	1140.1642039231542	215.91720376886786
1419.1402581000434	-7.19394026042599	0.8620000000000001	365	146	GBM	VENETOCLAX	Approved in cancer	KRAS|PTEN|TP53	1351.0980320694157	-161.12287809654157
1586.2065593684329	0.43888350284512967	0.99	365	144	GBM	ALPELISIB	Approved in cancer	NRAS|PTEN|TP53	1606.6066651577607	47.43874911475987
1403.0385048345722	14.805010722334998	0.8530000000000001	365	144	GBM	CISPLATIN	Approved in cancer	BRCA2|PTEN|TP53	1367.32644021156	-223.33002088806433
1378.6419774375763	16.620761191446547	0.8420000000000001	365	144	GBM	OLAPARIB	Approved in cancer	BRCA2|PTEN|TP53	1342.7797589415973	96.00425955342905
946.2041283539052	-7.16067041879586	0.514	365	144	GBM	SAPANISERTIB	Clinical trials in cancer	PTEN|TP53|RB1	864.3905104710943	-117.60199270083034
576.5132894312353	4.1805382899682115	0.242	365	144	GBM	GEMCITABINE	Approved in other pathologies	NRAS|PTEN|TP53	546.7013255510271	67.77364248114714
1042.4398311549785	0.43496072804879304	0.587	365	143	GBM	GEDATOLISIB	Clinical trials in cancer	NRAS|PTEN|TP53	1002.5646542405674	-43.76060004831203
941.9010869613911	8.835424065613068	0.512	365	140	GBM	DS-7423	Clinical trials in cancer	KRAS|PTEN|TP53	898.8736818360923	219.80341405821707
1400.9859068206213	-26.214255975293014	0.8520000000000001	365	138	GBM	FLUOROURACIL	Approved in cancer	KRAS|PTEN|TP53	1438.309923991762	81.4717491894474
1403.539268618747	-1.6372327517286465	0.8520000000000001	365	138	GBM	TOPOTECAN	Approved in cancer	PTEN|TP53|RB1	1248.7213206401186	-43.27672116353929
262.1719970981228	-18.742658227944617	0.0004	365	138	GBM	1173900-33-8	Experimental	PIK3CA|PTEN|TP53	208.30252179028784	130.14153836461787
1455.9944254786676	11.458785671231084	0.893	365	137	GBM	PACLITAXEL	Approved in cancer	BRCA2|PTEN|TP53	1497.922638551705	135.7699105595263
1418.4744027836653	9.294581100140562	0.8620000000000001	365	137	GBM	CARBOPLATIN	Approved in cancer	BRCA2|PTEN|TP53	1297.9672679673622	-136.5568997831471
914.0709270817019	-13.071284904613066	0.492	365	136	GBM	MIRDAMETINIB	Clinical trials in cancer	NRAS|PTEN|TP53	861.9426042789773	87.85814192969013
914.8285854805422	2.8110918052750833	0.492	365	136	GBM	NAVITOCLAX	Clinical trials in cancer	KRAS|PTEN|TP53	918.9705929511401	-17.238100506677625
1519.103467226618	-4.732132626190634	0.94	365	135	GBM	VEMURAFENIB	Approved in cancer	NRAS|PTEN|TP53	1529.8208824442947	251.391804648865
846.659505288429	0.40293316125811884	0.442	365	135	GBM	CAPIVASERTIB	Clinical trials in cancer	KRAS|PTEN|TP53	706.9866245354169	-121.57248731943687
241.29788981102806	33.76920089820413	0.0004	365	134	GBM	ABT-737	Experimental	KRAS|PTEN|TP53	139.86013706657286	111.83377669424618
1383.750840432968	-16.25913793148061	0.8420000000000001	365	130	GBM	TEMOZOLOMIDE	Approved in same tumor type	IDH1|PTEN|TP53	1379.480510603935	-250.1990550129977
1377.2205187254835	0.7246225362183907	0.8420000000000001	365	129	GBM	VORINOSTAT	Approved in cancer	PTEN|TP53|RB1	1316.1835533443048	24.790590659261056
1532.3665541727541	2.8975294081247682	0.949	365	126	GBM	ENCORAFENIB	Approved in cancer	KRAS|PTEN|TP53	1455.8563296647885	49.10165675948542
1504.1528088146276	-6.232856254018941	0.93	365	121	GBM	ERLOTINIB	Approved in cancer	BRAF|PTEN|TP53	1520.5786438052617	61.00187475900188
819.7768578798542	9.525463974302227	0.422	365	121	GBM	ONC201	Clinical trials in cancer	PTEN|TP53	760.9418590177557	205.47705351170072
1453.8276327667172	-12.241430043137399	0.892	365	120	GBM	TRAMETINIB	Approved in cancer	TP53|NF1|RB1	1339.137571788231	118.70391001417818
1490.21948400453	-4.507406711067205	0.92	365	117	GBM	PANITUMUMAB	Approved in cancer	EGFR|PTEN|TP53	1527.7399396652183	-139.8797283833726
913.9526690515952	17.26455038148356	0.492	365	110	GBM	PIMASERTIB	Clinical trials in cancer	NRAS|TP53|NF1	857.3064575757196	29.790210920595428
1390.264779271088	7.905838992453226	0.8420000000000001	365	103	GBM	BEVACIZUMAB	Approved in same tumor type	PIK3CA|KRAS|TP53	1189.6374572941795	80.133830619413
1184.16373964323	0.43407656337046774	0.692	365	103	GBM	DASATINIB	Approved in other pathologies and in clinical trials in cancer	FGFR3|KRAS|TP53	1148.06631547482	126.89627039971589
1219.2784145054256	0.4344611659514328	0.7180000000000001	365	101	GBM	SIROLIMUS	Approved in other pathologies and in clinical trials in cancer	KRAS|TP53|RB1	1161.0271938120313	-66.8242545036314
1448.4712308371363	-0.3320297329457844	0.892	365	100	GBM	BORTEZOMIB	Approved in cancer	KRAS|TP53|RB1	1432.7514003455005	275.67502673519624
1498.3141889327846	5.4481293257156835	0.929	365	99	GBM	TAMOXIFEN	Approved in cancer	IDH1|PIK3CA|TP53	1507.4838601327383	147.28996922227066
1389.7904930524132	-4.137059505793161	0.8420000000000001	365	99	GBM	METHOTREXATE	Approved in cancer	IDH1|TP53|RB1	1260.8442397735723	-26.755486600480452
1102.9788146013339	0.8951773192192434	0.632	365	97	GBM	MERCAPTOPURINE	Approved in other pathologies and in clinical trials in cancer	IDH1|TP53|RB1	1043.7051514114023	-64.10781060490902
1520.6550733058668	8.785220656279108	0.94	365	95	GBM	DABRAFENIB	Approved in cancer	KRAS|NRAS|TP53	1471.6925726322308	-142.43004418714688
1509.8826442633383	5.1916836086156195	0.93	365	94	GBM	EVEROLIMUS	Approved in same tumor type	BRCA2|PTEN|RB1	1487.004689568204	45.016197335707375
1391.3465816884036	22.464362579270272	0.8420000000000001	365	93	GBM	IRINOTECAN	Approved in cancer	KRAS|BRCA2|TP53	1278.5453820935954	-66.66309446038294
1396.5931603262723	-13.355708604655234	0.8530000000000001	365	92	GBM	DOXORUBICIN	Approved in cancer	PIK3CA|KRAS|TP53	1307.9832349080207	270.8391585516756
981.5922956568879	0.4398892393426195	0.542	365	92	GBM	NVP-CGM097	Clinical trials in cancer	PIK3CA|KRAS|TP53	892.2443759414359	102.07639667646436
1103.1953511022602	-10.457670359011587	0.632	365	92	GBM	METFORMIN	Approved in other pathologies and in clinical trials in cancer	PIK3CA|KRAS|PTEN	1063.2153049993285	155.04733455744474
933.3856391555539	-1.8429706013389762	0.512	365	91	GBM	BERZOSERTIB	Clinical trials in cancer	KRAS|BRCA2|TP53	894.6526287013503	-142.60235703754466
825.2336556860032	-1.7908524410291307	0.422	365	90	GBM	DEMCIZUMAB	Clinical trials in cancer	PIK3CA|KRAS|TP53	674.6247040078885	-66.21614797837056
814.3675017829543	-1.8135705638900674	0.422	365	90	GBM	FENRETINIDE	Clinical trials in cancer	ESR1|IDH1|TP53	743.9920360401195	98.23083004749094
819.8174760624534	-11.211670177786914	0.422	365	90	GBM	TANESPIMYCIN	Clinical trials in cancer	MTOR|PIK3CA|TP53	782.4692915317141	151.0700797926579
1487.1902553041234	7.399882365288391	0.917	365	89	GBM	RALOXIFENE	Approved in cancer	ESR1|PIK3CA|TP53	1499.433303494165	84.17493346281788
956.4659605905515	2.0144770467040303	0.523	365	89	GBM	RESVERATROL	Clinical trials in cancer	ESR1|PIK3CA|TP53	897.2752325821065	-30.882405761714722
563.2334790517773	-10.062340288062956	0.2319999999999999	365	89	GBM	PIMOZIDE	Approved in other pathologies	MTOR|IDH1|TP53	521.7502241504673	-8.859933330679098
266.04955450030604	12.474372303659976	0.0004	365	89	GBM	1,10-PHENANTHROLINE	Experimental	MTOR|IDH1|TP53	197.74109963627853	127.43264790490377
244.45872345368664	-5.436762996985408	0.0004	365	89	GBM	148672-13-3	Experimental	MTOR|IDH1|TP53	131.58929224755488	-93.47233299353078
256.48555210242927	-40.11417162768569	0.0004	365	89	GBM	MALONOBEN	Experimental	MTOR|IDH1|TP53	160.2105649794208	-194.48140434154286
264.95801879265946	31.89634005360864	0.0004	365	89	GBM	N-OLEOYLDOPAMINE	Experimental	MTOR|IDH1|TP53	203.42418580773378	-16.522137061238737
1459.7286426051567	-1.3349675599801571	0.892	365	88	GBM	DUVELISIB	Approved in cancer	PIK3CA|TP53	1343.9426741481734	39.116669487400515
1407.4011094094415	-14.457857622779784	0.8520000000000001	365	88	GBM	DOCETAXEL	Approved in cancer	PIK3CA|KRAS|TP53	1412.406353761106	220.3871295428183
1360.0696657743815	-11.007298441855795	0.8220000000000001	365	88	GBM	DAUNORUBICIN HYDROCHLORIDE	Approved in cancer	ESR1|IDH1|TP53	1436.8164507686708	-106.1159200271088
1363.9297847853134	-1.08740098098599	0.8220000000000001	365	88	GBM	DOXORUBICIN HYDROCHLORIDE	Approved in cancer	ESR1|IDH1|TP53	1198.8314935653666	52.31597638243869
672.5128063274833	0.4298470038905009	0.313	365	88	GBM	HEXACHLOROPHENE	Approved in other pathologies	ESR1|IDH1|TP53	612.6906438732283	-20.630009606737815
549.742355772278	-10.061972270603434	0.2219999999999999	365	88	GBM	TRIAMTERENE	Approved in other pathologies	ESR1|IDH1|TP53	509.34886848438833	-3.4122058171136302
280.90002631343344	6.978014646302	0.022	365	88	GBM	EMODIN	Clinical trials	PIK3CA|TP53	161.26967448581456	-67.82372932800205
269.9055806968444	22.41723299191051	0.0004	365	88	GBM	BENZETHONIUM CHLORIDE	Experimental	ESR1|IDH1|TP53	95.31560690414717	-111.02633664054281
263.4744722358302	-32.03065509334405	0.0004	365	88	GBM	DICHLOROPHEN	Experimental	ESR1|IDH1|TP53	209.08483526371793	-205.75779767877512
260.507547484162	3.3606173282619523	0.0004	365	88	GBM	GNF-PF-4029	Experimental	IDH1|MEN1|TP53	340.67894433274614	-86.99071950157439
254.27190528928892	31.652247518976964	0.0004	365	88	GBM	PROPACHLOR	Experimental	ESR1|IDH1|TP53	173.08289809760421	180.89139339775318
1357.0214632314749	6.947490551379161	0.8220000000000001	365	87	GBM	LORLATINIB	Approved in cancer	TP53|RB1	1187.8416718778344	3.8356192714419706
1367.3680409731362	8.929534888353857	0.8320000000000001	365	87	GBM	MITOXANTRONE HYDROCHLORIDE	Approved in cancer	IDH1|TP53	1340.9329053074578	-230.6583986851951
1091.181013333218	0.44431921858745227	0.623	365	87	GBM	AZACITIDINE	Approved in other pathologies and in clinical trials in cancer	IDH1|TP53	1030.8914918374976	-29.382333625178177
1103.2064142798527	11.973608856214042	0.632	365	87	GBM	THIORIDAZINE HYDROCHLORIDE	Approved in other pathologies and in clinical trials in cancer	IDH1|TP53	1061.627133259834	-85.36124365294003
1028.8358311561938	0.43477887542303506	0.5770000000000001	365	87	GBM	PICTILISIB	Clinical trials in cancer	KRAS|PTEN|RB1	995.7134203506129	-75.63602908697021
901.8709287667654	0.19302930749364577	0.483	365	87	GBM	SELICICLIB	Clinical trials in cancer	TP53|RB1	843.6769727048033	25.06509238811998
589.9229302523172	0.3816188566007668	0.252	365	87	GBM	AZATHIOPRINE	Approved in other pathologies	IDH1|TP53	558.8590785640731	-19.426344272989013
576.5158602513093	-9.47746146808015	0.242	365	87	GBM	CHLORPROMAZINE	Approved in other pathologies	IDH1|TP53	547.5977491252133	-41.747452534499274
563.1936571247795	11.112766548177774	0.2319999999999999	365	87	GBM	PAROXETINE HYDROCHLORIDE	Approved in other pathologies	IDH1|TP53	491.8801279432806	-28.951958293388657
563.0972459210564	0.5772076698010267	0.2319999999999999	365	87	GBM	PROCHLORPERAZINE	Approved in other pathologies	IDH1|TP53	524.5584176264667	-35.20906844626566
549.7293532981704	11.029526764103707	0.2219999999999999	365	87	GBM	SERTRALINE	Approved in other pathologies	IDH1|TP53	462.68107652318616	-12.934453416327443
550.3079579938767	0.5094263555511418	0.2219999999999999	365	87	GBM	SERTRALINE HYDROCHLORIDE	Approved in other pathologies	IDH1|TP53	483.8440825278803	-23.24466989112821
279.5912851064982	-3.5305206163146465	0.022	365	87	GBM	TETRANDRINE	Clinical trials	IDH1|TP53	169.73469747456787	7.482514088483526
248.80223360132845	22.60796084437652	0.0004	365	87	GBM	2,6-DIMETHOXY-1,4-BENZOQUINONE	Experimental	IDH1|TP53	269.7558205072694	120.60289303344967
251.60032786284697	41.875590949149256	0.0004	365	87	GBM	2-(PYRIDIN-2-YLAMINO)QUINOLIN-8-OL	Experimental	IDH1|TP53	241.66044879115594	44.284843274693515
259.3338011099082	22.36650999145533	0.0004	365	87	GBM	2-CHLOROADENOSINE	Experimental	IDH1|TP53	223.36978698860025	88.56711779758979
253.29600353220314	-28.684958380637568	0.0004	365	87	GBM	3-METHYLTOXOFLAVIN	Experimental	IDH1|TP53	265.57953360944225	-22.711199706024985
233.84233465465914	-5.035235463321754	0.0004	365	87	GBM	ALEXIDINE DIHYDROCHLORIDE	Experimental	IDH1|TP53	153.08947744310882	-186.85175518065077
255.42757412645477	12.606746060431533	0.0004	365	87	GBM	ASTEMIZOLE	Experimental	IDH1|TP53	93.00538738888598	45.04029857609723
238.3802891990104	21.032132167013174	0.0004	365	87	GBM	BROXYQUINOLINE	Experimental	IDH1|TP53	258.17252965436563	53.386643578801
265.59232390708263	-5.89358726225484	0.0004	365	87	GBM	CHEMBL2002487	Experimental	IDH1|TP53	178.8345265909654	122.45222237221208
233.3808050155094	-23.394594955372725	0.0004	365	87	GBM	CHEMBL405317	Experimental	IDH1|TP53	191.85065130871783	-89.177337705209
245.86821417279162	-40.052480365152434	0.0004	365	87	GBM	CLOFOCTOL	Experimental	IDH1|TP53	206.1389614882692	-25.311063501682042
227.86973978621765	21.341486454862746	0.0004	365	87	GBM	DIIODOHYDROXYQUINOLINE	Experimental	IDH1|TP53	127.51440033500266	-38.631006289903155
249.954251209557	3.5676030518837933	0.0004	365	87	GBM	ELLIPTICINE	Experimental	IDH1|TP53	176.09996278011192	168.89836230954108
238.40026511809754	-32.62474623115173	0.0004	365	87	GBM	FENTICLOR	Experimental	IDH1|TP53	282.8239849856105	-19.131920454594137
228.45585908013868	-14.07721521533216	0.0004	365	87	GBM	KINETIN RIBOSIDE	Experimental	IDH1|TP53	168.3302594521207	66.98434633903298
238.96576636707266	-14.461400852542823	0.0004	365	87	GBM	MANGOSTIN	Experimental	IDH1|TP53	202.96751753963073	34.29330643010968
271.06771866044755	3.0988525235551947	0.0004	365	87	GBM	MICHLER'S KETONE	Experimental	IDH1|TP53	234.670912215049	-135.27527664247606
244.91474604201474	12.839640154181893	0.0004	365	87	GBM	MLS000073613	Experimental	IDH1|TP53	226.79451568784907	-72.52549600997452
249.51325216559403	-14.752190096429246	0.0004	365	87	GBM	PIPERLONGUMINE	Experimental	IDH1|TP53	144.19815501337285	78.07214383373923
244.0052259400732	-23.733779183509057	0.0004	365	87	GBM	RUFOCROMOMYCIN	Experimental	IDH1|TP53	215.80868223654022	-199.48242967569556
239.40492280170787	3.848632861408305	0.0004	365	87	GBM	SMR000031817	Experimental	IDH1|TP53	180.30821815977703	62.700624912806035
273.8780407833551	-12.384756981697876	0.0004	365	87	GBM	SMR000080328	Experimental	IDH1|TP53	145.58177839616508	-18.14160651026677
232.80933790071225	12.06480749956242	0.0004	365	87	GBM	THIOMERSAL	Experimental	IDH1|TP53	245.18372180859296	-69.56640982482604
255.07573631944013	-5.763261539866846	0.0004	365	87	GBM	TOXOFLAVIN	Experimental	IDH1|TP53	215.27338234441842	35.79152751055727
1400.5011658170135	28.10724353069125	0.8520000000000001	365	85	GBM	PALBOCICLIB	Approved in cancer	NRAS|PTEN|RB1	1273.536654551973	-124.33207002804403
1353.7047412671575	-2.8186447706991657	0.8220000000000001	365	83	GBM	ABEMACICLIB	Approved in cancer	KRAS|NRAS|TP53	1264.8362600841722	-233.6926256253596
1518.7063739180587	22.027548553666094	0.94	505	283	HNSC	TRAMETINIB	Approved in cancer	NF1|RB1|TP53	1542.9017977703497	-196.66932816564588
630.7963605077613	0.4315945334822118	0.282	505	271	HNSC	GEMCITABINE	Approved in other pathologies	HRAS|SMAD4|TP53	591.242969804029	-30.249961685934323
1600.551361371383	-6.447734627490377	1	505	269	HNSC	ALPELISIB	Approved in cancer	PTEN|HRAS|TP53	1622.5481336881037	177.97116434882116
1168.4803137414988	0.4357204875565799	0.6819999999999999	505	268	HNSC	SELUMETINIB	Approved in other pathologies and in clinical trials in cancer	HRAS|NF1|TP53	1140.1319355393725	-119.08258562933327
957.7994911848706	-16.989120163750215	0.524	505	268	HNSC	SAPANISERTIB	Clinical trials in cancer	SMAD4|RB1|TP53	903.6043162868231	201.64166917685583
1503.6828699620796	4.954541029148061	0.93	505	266	HNSC	VEMURAFENIB	Approved in cancer	PTEN|HRAS|TP53	1436.8373551763557	-157.91818732494596
1457.8599679433767	-26.307747645256228	0.893	505	265	HNSC	PACLITAXEL	Approved in cancer	BRCA2|SMAD4|TP53	1489.6214401617578	-77.42634447992553
1439.747594394703	28.86980948846275	0.883	505	265	HNSC	CARBOPLATIN	Approved in cancer	BRCA2|SMAD4|TP53	1505.1628594173314	-238.36648165480116
1190.510309271352	0.44975453982360136	0.695	505	263	HNSC	DASATINIB	Approved in other pathologies and in clinical trials in cancer	ASXL1|HRAS|TP53	1155.1295583389606	-166.41946279737178
1518.5047159241262	-20.1466914981051	0.94	505	260	HNSC	DABRAFENIB	Approved in cancer	PIK3CA|HRAS|TP53	1575.0164633702423	-169.3771120130818
1525.0427972572822	0.4358242479454475	0.942	505	260	HNSC	BEVACIZUMAB	Approved in cancer	PIK3CA|HRAS|TP53	1514.0848811361532	242.2858507685304
1233.7461374940935	-6.46182360345756	0.7280000000000001	505	257	HNSC	SIROLIMUS	Approved in other pathologies and in clinical trials in cancer	HRAS|RB1|TP53	1158.00077436758	-123.22086728815997
1403.9949248833357	28.504160291451228	0.8510000000000001	505	253	HNSC	IRINOTECAN	Approved in cancer	BRCA2|SMAD4|TP53	1300.2105526892947	-38.9819304404092
939.7065667131077	-5.268040156688414	0.516	505	251	HNSC	CAPIVASERTIB	Clinical trials in cancer	PIK3CA|PTEN|TP53	892.8008315583679	52.63875518922646
1405.7812367436607	-12.735407644096568	0.8520000000000001	505	250	HNSC	TOPOTECAN	Approved in cancer	PTEN|RB1|TP53	1321.0814595712732	278.8706427563183
1056.148690659366	0.41406094260020154	0.597	505	250	HNSC	GEDATOLISIB	Clinical trials in cancer	PIK3CA|PTEN|TP53	1054.469524076485	60.956683816035536
1421.4713337155351	39.88094805895966	0.8620000000000001	505	249	HNSC	VENETOCLAX	Approved in cancer	ASXL1|PTEN|TP53	1335.72828483261	165.29741376858578
1422.596683324339	-24.822851136696528	0.8620000000000001	505	249	HNSC	FLUOROURACIL	Approved in cancer	PIK3CA|PTEN|TP53	1356.9900977209736	-273.087766389644
976.0467654171437	-5.669072694072213	0.536	505	249	HNSC	MIRDAMETINIB	Clinical trials in cancer	PIK3CA|PTEN|TP53	916.2147215931257	217.93597062425158
1471.797132360346	-10.142417349438261	0.893	505	249	HNSC	BORTEZOMIB	Approved in cancer	PIK3CA|RB1|TP53	1495.2530222648122	168.47845280932307
914.4514057163342	0.4219470216458774	0.492	505	248	HNSC	NAVITOCLAX	Clinical trials in cancer	PIK3CA|PTEN|TP53	871.471905226436	-234.07778704932372
250.77399680245895	32.725446568826584	0.0004	505	248	HNSC	1173900-33-8	Experimental	PIK3CA|PTEN|TP53	109.03481603701529	-112.28402631661994
958.0278605143691	4.405559454171765	0.522	505	247	HNSC	DS-7423	Clinical trials in cancer	PIK3CA|PTEN|TP53	895.5885263010264	183.77978484673292
267.7438921506669	21.044018647050876	0.0004	505	247	HNSC	ABT-737	Experimental	PIK3CA|PTEN|TP53	118.60402995549741	-94.9668278452044
1440.3160373075534	-14.480486697663167	0.883	505	244	HNSC	CISPLATIN	Approved in cancer	BRCA2|SMAD4|TP53	1361.130117949676	95.65353453512341
1438.3005844989452	7.19069677555288	0.883	505	244	HNSC	DOXORUBICIN	Approved in cancer	BRAF|PIK3CA|TP53	1423.3378813046336	231.97320727604466
975.6047430927738	14.853847569851865	0.536	505	244	HNSC	PIMASERTIB	Clinical trials in cancer	PIK3CA|NF1|TP53	920.2725870843426	117.40884691799778
1475.1346153255988	10.069355700677107	0.892	505	243	HNSC	TAMOXIFEN	Approved in cancer	RRAS2|PIK3CA|TP53	1475.5435710478255	-81.84684526641063
994.1016882625262	4.010648935558919	0.552	505	243	HNSC	NVP-CGM097	Clinical trials in cancer	BRAF|PIK3CA|TP53	922.3147270982512	-67.54055461700773
940.7496394294466	15.266698721463342	0.513	505	243	HNSC	RESVERATROL	Clinical trials in cancer	AKT1|PIK3CA|TP53	876.599760015088	135.1427736505537
